7.526726501519619639e+00,1.564844952520491184e+01,5.298480775533294995e+00,8.376096240920768210e+00,1.724275647048838778e+01,6.449596832092773013e+00
8.376096240920768210e+00,1.724275647048838778e+01,6.449596832092773013e+00,9.299831414630027382e+00,1.890417305465595987e+01,7.856576271882566687e+00
9.299831414630027382e+00,1.890417305465595987e+01,7.856576271882566687e+00,1.029562269996961987e+01,2.059685710588425778e+01,9.560346180708553021e+00
1.029562269996961987e+01,2.059685710588425778e+01,9.560346180708553021e+00,1.135721696640612421e+01,2.226891346988158560e+01,1.160026661459292896e+01
1.135721696640612421e+01,2.226891346988158560e+01,1.160026661459292896e+01,1.247312864642093189e+01,2.384971237268598898e+01,1.400910683443316884e+01
1.247312864642093189e+01,2.384971237268598898e+01,1.400910683443316884e+01,1.362527460626527898e+01,2.524854751272373221e+01,1.680594527803410543e+01
1.362527460626527898e+01,2.524854751272373221e+01,1.680594527803410543e+01,1.478772686612585296e+01,2.635592159573245752e+01,1.998713025611582594e+01
1.478772686612585296e+01,2.635592159573245752e+01,1.998713025611582594e+01,1.592589515318129934e+01,2.704898358951014359e+01,2.351617771961576864e+01
1.592589515318129934e+01,2.704898358951014359e+01,2.351617771961576864e+01,1.699656218212727410e+01,2.720245184499318469e+01,2.731454421365501162e+01
1.699656218212727410e+01,2.720245184499318469e+01,2.731454421365501162e+01,1.794924232200613545e+01,2.670540417797287347e+01,3.125634770198118417e+01
1.794924232200613545e+01,2.670540417797287347e+01,3.125634770198118417e+01,1.872924088005069976e+01,2.548241352290520823e+01,3.517073909134304444e+01
1.872924088005069976e+01,2.548241352290520823e+01,3.517073909134304444e+01,1.928248880469989501e+01,2.351495013567708625e+01,3.885494715061210513e+01
1.928248880469989501e+01,2.351495013567708625e+01,3.885494715061210513e+01,1.956171770332631965e+01,2.085678661441396997e+01,4.209844098631472065e+01
1.956171770332631965e+01,2.085678661441396997e+01,4.209844098631472065e+01,1.953295163765413278e+01,1.763687890249206802e+01,4.471450902059582688e+01
1.953295163765413278e+01,1.763687890249206802e+01,4.471450902059582688e+01,1.918087926113642894e+01,1.404600082559934116e+01,4.657151075425574049e+01
1.918087926113642894e+01,1.404600082559934116e+01,4.657151075425574049e+01,1.851170123447330695e+01,1.030882000986992253e+01,4.761453635636199522e+01
1.851170123447330695e+01,1.030882000986992253e+01,4.761453635636199522e+01,1.755262427470928444e+01,6.648699917649434354e+00,4.787074148868165935e+01
1.755262427470928444e+01,6.648699917649434354e+00,4.787074148868165935e+01,1.634810843459232643e+01,3.255230360968557335e+00,4.743737895768260415e+01
1.634810843459232643e+01,3.255230360968557335e+00,4.743737895768260415e+01,1.495386796886345770e+01,2.628175946174642341e-01,4.645756799531440606e+01
1.495386796886345770e+01,2.628175946174642341e-01,4.645756799531440606e+01,1.343010230059696397e+01,-2.256216659420853698e+00,4.509208379372955733e+01
1.343010230059696397e+01,-2.256216659420853698e+00,4.509208379372955733e+01,1.183535956618424123e+01,-4.285816527853988589e+00,4.349484480860131441e+01
1.183535956618424123e+01,-4.285816527853988589e+00,4.349484480860131441e+01,1.022195671070957701e+01,-5.852620748924212357e+00,4.179654453703899719e+01
1.022195671070957701e+01,-5.852620748924212357e+00,4.179654453703899719e+01,8.633278496553669967e+00,-7.010053357750229530e+00,4.009719014578710272e+01
8.633278496553669967e+00,-7.010053357750229530e+00,4.009719014578710272e+01,7.102791760941283172e+00,-7.824053160930787065e+00,3.846577070279941779e+01
7.102791760941283172e+00,-7.824053160930787065e+00,3.846577070279941779e+01,5.654345514054501365e+00,-8.362407319509269854e+00,3.694432002017447303e+01
5.654345514054501365e+00,-8.362407319509269854e+00,3.694432002017447303e+01,4.303265791017590658e+00,-8.688007356065046594e+00,3.555386151896288283e+01
4.303265791017590658e+00,-8.688007356065046594e+00,3.555386151896288283e+01,3.057821899630187801e+00,-8.855399629692177754e+00,3.430048050884025201e+01
3.057821899630187801e+00,-8.855399629692177754e+00,3.430048050884025201e+01,1.920760681734088315e+00,-8.909672810629013284e+00,3.318056957605433865e+01
1.920760681734088315e+00,-8.909672810629013284e+00,3.318056957605433865e+01,8.907250614166024594e-01,-8.886774492611221987e+00,3.218489750248865988e+01
8.907250614166024594e-01,-8.886774492611221987e+00,3.218489750248865988e+01,-3.653251650701516695e-02,-8.814559695747398393e+00,3.130151580006662115e+01
-3.653251650701516695e-02,-8.814559695747398393e+00,3.130151580006662115e+01,-8.671677300334965643e-01,-8.714107592232762656e+00,3.051768753434718207e+01
-8.671677300334965643e-01,-8.714107592232762656e+00,3.051768753434718207e+01,-1.608482233355379876e+00,-8.601035600392235025e+00,2.982107100215013062e+01
-1.608482233355379876e+00,-8.601035600392235025e+00,2.982107100215013062e+01,-2.268353110888538193e+00,-8.486675618821841738e+00,2.920037493382836402e+01
-2.268353110888538193e+00,-8.486675618821841738e+00,2.920037493382836402e+01,-2.854819627192689335e+00,-8.379061876468401948e+00,2.864566091280310545e+01
-2.854819627192689335e+00,-8.379061876468401948e+00,2.864566091280310545e+01,-3.375793951499938217e+00,-8.283727080936900578e+00,2.814842387562962145e+01
-3.375793951499938217e+00,-8.283727080936900578e+00,2.814842387562962145e+01,-3.838866641592266316e+00,-8.204326285721737833e+00,2.770154240430592552e+01
-3.838866641592266316e+00,-8.204326285721737833e+00,2.770154240430592552e+01,-4.251182785180422030e+00,-8.143116171914913437e+00,2.729915995663693096e+01
-4.251182785180422030e+00,-8.143116171914913437e+00,2.729915995663693096e+01,-4.619369695664347297e+00,-8.101318001014590209e+00,2.693653592644522021e+01
-4.619369695664347297e+00,-8.101318001014590209e+00,2.693653592644522021e+01,-4.949501438094006112e+00,-8.079389489645215860e+00,2.660989000878441857e+01
-4.949501438094006112e+00,-8.079389489645215860e+00,2.660989000878441857e+01,-5.247089064612631581e+00,-8.077226625873228372e+00,2.631625308130873719e+01
-5.247089064612631581e+00,-8.077226625873228372e+00,2.631625308130873719e+01,-5.517088288914827388e+00,-8.094312191198856254e+00,2.605333122105575683e+01
-5.517088288914827388e+00,-8.094312191198856254e+00,2.605333122105575683e+01,-5.763918525334250198e+00,-8.129824004663527504e+00,2.581938539919452325e+01
-5.763918525334250198e+00,-8.129824004663527504e+00,2.581938539919452325e+01,-5.991488880912104520e+00,-8.182712834979497529e+00,2.561312698980444580e+01
-5.991488880912104520e+00,-8.182712834979497529e+00,2.561312698980444580e+01,-6.203227933814968509e+00,-8.251757522599556083e+00,2.543362790208882984e+01
-6.203227933814968509e+00,-8.251757522599556083e+00,2.543362790208882984e+01,-6.402115058105419365e+00,-8.335603029550123111e+00,2.528024349908298873e+01
-6.402115058105419365e+00,-8.335603029550123111e+00,2.528024349908298873e+01,-6.590711743413065982e+00,-8.432785782405778363e+00,2.515254623642518439e+01
-6.590711743413065982e+00,-8.432785782405778363e+00,2.515254623642518439e+01,-6.771191870934721635e+00,-8.541749689104968013e+00,2.505026797244292069e+01
-6.771191870934721635e+00,-8.541749689104968013e+00,2.505026797244292069e+01,-6.945370291676770336e+00,-8.660855504158059048e+00,2.497324905916206816e+01
-6.945370291676770336e+00,-8.660855504158059048e+00,2.497324905916206816e+01,-7.114729344033627889e+00,-8.788385716821681015e+00,2.492139255814286258e+01
-7.114729344033627889e+00,-8.788385716821681015e+00,2.492139255814286258e+01,-7.280443171304830763e+00,-8.922546786032887312e+00,2.489462219769108486e+01
-7.280443171304830763e+00,-8.922546786032887312e+00,2.489462219769108486e+01,-7.443399873989028137e+00,-9.061470299831833941e+00,2.489284297858607786e+01
-7.443399873989028137e+00,-9.061470299831833941e+00,2.489284297858607786e+01,-7.604221669549779072e+00,-9.203214460572118227e+00,2.491590363403537367e+01
-7.604221669549779072e+00,-9.203214460572118227e+00,2.491590363403537367e+01,-7.763283342496102080e+00,-9.345767162016461072e+00,2.496356045186471206e+01
-7.763283342496102080e+00,-9.345767162016461072e+00,2.496356045186471206e+01,-7.920729355436872510e+00,-9.487051806588292280e+00,2.503544227112191578e+01
-7.920729355436872510e+00,-9.487051806588292280e+00,2.503544227112191578e+01,-8.076490060007079919e+00,-9.624936889871580803e+00,2.513101676936645390e+01
-8.076490060007079919e+00,-9.624936889871580803e+00,2.513101676936645390e+01,-8.230297495865826818e+00,-9.757250236611872296e+00,2.524955845703610890e+01
-8.230297495865826818e+00,-9.757250236611872296e+00,2.524955845703610890e+01,-8.381701295280905128e+00,-9.881798592059681141e+00,2.539011908420581065e+01
-8.381701295280905128e+00,-9.881798592059681141e+00,2.539011908420581065e+01,-8.530085217818221821e+00,-9.996393041635698751e+00,2.555150143134331842e+01
-8.530085217818221821e+00,-9.996393041635698751e+00,2.555150143134331842e+01,-8.674684821210874475e+00,-1.009888044194294565e+01,2.573223768334857553e+01
-8.674684821210874475e+00,-1.009888044194294565e+01,2.573223768334857553e+01,-8.814606727201750758e+00,-1.018718069430867779e+01,2.593057375511287077e+01
-8.814606727201750758e+00,-1.018718069430867779e+01,2.593057375511287077e+01,-8.948849862056748705e+00,-1.025932928314690606e+01,2.614446102401027971e+01
-8.948849862056748705e+00,-1.025932928314690606e+01,2.614446102401027971e+01,-9.076328938734926410e+00,-1.031352404957906899e+01,2.637155690637134597e+01
-9.076328938734926410e+00,-1.031352404957906899e+01,2.637155690637134597e+01,-9.195900301582895509e+00,-1.034817470029024200e+01,2.660923556972844040e+01
-9.195900301582895509e+00,-1.034817470029024200e+01,2.660923556972844040e+01,-9.306390077897329860e+00,-1.036195309708686807e+01,2.685460978540292132e+01
-9.306390077897329860e+00,-1.036195309708686807e+01,2.685460978540292132e+01,-9.406624380213600034e+00,-1.035384197722404664e+01,2.710456449230660780e+01
-9.406624380213600034e+00,-1.035384197722404664e+01,2.710456449230660780e+01,-9.495461088952730222e+00,-1.032317946663744301e+01,2.735580207262636065e+01
-9.495461088952730222e+00,-1.032317946663744301e+01,2.735580207262636065e+01,-9.571822530988219668e+00,-1.026969661601282979e+01,2.760489866065098141e+01
-9.571822530988219668e+00,-1.026969661601282979e+01,2.760489866065098141e+01,-9.634728172670936175e+00,-1.019354525457704064e+01,2.784837006284507410e+01
-9.634728172670936175e+00,-1.019354525457704064e+01,2.784837006284507410e+01,-9.683326284468920520e+00,-1.009531374574857843e+01,2.808274512207718132e+01
-9.683326284468920520e+00,-1.009531374574857843e+01,2.808274512207718132e+01,-9.716923427073254516e+00,-9.976028748338903185e+00,2.830464368455006863e+01
-9.716923427073254516e+00,-9.976028748338903185e+00,2.830464368455006863e+01,-9.735010571607634944e+00,-9.837141816781223014e+00,2.851085580049559454e+01
-9.735010571607634944e+00,-9.837141816781223014e+00,2.851085580049559454e+01,-9.737284710701155532e+00,-9.680500566206193369e+00,2.869841847817158254e+01
-9.737284710701155532e+00,-9.680500566206193369e+00,2.869841847817158254e+01,-9.723664947034546202e+00,-9.508305110542989880e+00,2.886468626660515113e+01
-9.723664947034546202e+00,-9.508305110542989880e+00,2.886468626660515113e+01,-9.694302257696095992e+00,-9.323051464035609470e+00,2.900739219044630346e+01
-9.694302257696095992e+00,-9.323051464035609470e+00,2.900739219044630346e+01,-9.649582413798171387e+00,-9.127464481818815756e+00,2.912469609198363329e+01
-9.649582413798171387e+00,-9.127464481818815756e+00,2.912469609198363329e+01,-9.590121865002663171e+00,-8.924423613096440278e+00,2.921521820867598862e+01
-9.590121865002663171e+00,-8.924423613096440278e+00,2.921521820867598862e+01,-9.516756751744726017e+00,-8.716885179864323874e+00,2.927805675776633976e+01
-9.516756751744726017e+00,-8.716885179864323874e+00,2.927805675776633976e+01,-9.430525554968836488e+00,-8.507805033363940339e+00,2.931278932071382570e+01
-9.430525554968836488e+00,-8.507805033363940339e+00,2.931278932071382570e+01,-9.332646205517114879e+00,-8.300065273017011691e+00,2.931945881975401136e+01
-9.332646205517114879e+00,-8.300065273017011691e+00,2.931945881975401136e+01,-9.224488728177000496e+00,-8.096408267114338031e+00,2.929854576340832395e+01
-9.224488728177000496e+00,-8.096408267114338031e+00,2.929854576340832395e+01,-9.107544670624298178e+00,-7.899380549359535486e+00,2.925092913204786527e+01
-9.107544670624298178e+00,-7.899380549359535486e+00,2.925092913204786527e+01,-8.983394655247700200e+00,-7.711288358864456960e+00,2.917783873045976506e+01
-8.983394655247700200e+00,-7.711288358864456960e+00,2.917783873045976506e+01,-8.853675391154121499e+00,-7.534165729827849489e+00,2.908080203432251665e+01
-8.853675391154121499e+00,-7.534165729827849489e+00,2.908080203432251665e+01,-8.720047401798671771e+00,-7.369755203611885186e+00,2.896158851371333753e+01
-8.720047401798671771e+00,-7.369755203611885186e+00,2.896158851371333753e+01,-8.584164574514234758e+00,-7.219500499386794168e+00,2.882215416559329668e+01
-8.584164574514234758e+00,-7.219500499386794168e+00,2.882215416559329668e+01,-8.447646439915459382e+00,-7.084549889029151615e+00,2.866458858111494479e+01
-8.447646439915459382e+00,-7.084549889029151615e+00,2.866458858111494479e+01,-8.312053861754469253e+00,-6.965768603998360398e+00,2.849106637213962046e+01
-8.312053861754469253e+00,-6.965768603998360398e+00,2.849106637213962046e+01,-8.178868580890425122e+00,-6.863758361299286292e+00,2.830380424284725649e+01
-8.178868580890425122e+00,-6.863758361299286292e+00,2.830380424284725649e+01,-8.049476827871316686e+00,-6.778882019221275534e+00,2.810502446730607673e+01
-8.049476827871316686e+00,-6.778882019221275534e+00,2.810502446730607673e+01,-7.925157010928749024e+00,-6.711291435442699793e+00,2.789692506101789959e+01
-7.925157010928749024e+00,-6.711291435442699793e+00,2.789692506101789959e+01,-7.807071309514707735e+00,-6.660956767336960738e+00,2.768165653896337020e+01
-7.807071309514707735e+00,-6.660956767336960738e+00,2.768165653896337020e+01,-7.696260863245819372e+00,-6.627695692012571804e+00,2.746130484673145489e+01
-7.696260863245819372e+00,-6.627695692012571804e+00,2.746130484673145489e+01,-7.593644143891204124e+00,-6.611201299015509569e+00,2.723787983606129615e+01
-7.593644143891204124e+00,-6.611201299015509569e+00,2.723787983606129615e+01,-7.500018032419256464e+00,-6.611067693855321892e+00,2.701330852437502372e+01
-7.500018032419256464e+00,-6.611067693855321892e+00,2.701330852437502372e+01,-7.416061090464561190e+00,-6.626812624049230216e+00,2.678943231710494643e+01
-7.416061090464561190e+00,-6.626812624049230216e+00,2.678943231710494643e+01,-7.342338510866436962e+00,-6.657896686327768876e+00,2.656800736664285623e+01
-7.342338510866436962e+00,-6.657896686327768876e+00,2.656800736664285623e+01,-7.279308249509936601e+00,-6.703738885315302376e+00,2.635070727695084614e+01
-7.279308249509936601e+00,-6.703738885315302376e+00,2.635070727695084614e+01,-7.227327874885475012e+00,-6.763728486921831262e+00,2.613912742381047138e+01
-7.227327874885475012e+00,-6.763728486921831262e+00,2.613912742381047138e+01,-7.186661717308047592e+00,-6.837233244444782088e+00,2.593479023502117542e+01
-7.186661717308047592e+00,-6.837233244444782088e+00,2.593479023502117542e+01,-7.157487952039272017e+00,-6.923604175431783858e+00,2.573915085286305882e+01
-7.157487952039272017e+00,-6.923604175431783858e+00,2.573915085286305882e+01,-7.139905305930472679e+00,-7.022177137945847747e+00,2.555360267576778099e+01
-7.139905305930472679e+00,-7.022177137945847747e+00,2.555360267576778099e+01,-7.133939132850541043e+00,-7.132271502170011601e+00,2.537948234285354232e+01
-7.133939132850541043e+00,-7.132271502170011601e+00,2.537948234285354232e+01,-7.139546657146306430e+00,-7.253186243705072478e+00,2.521807378142023026e+01
-7.139546657146306430e+00,-7.253186243705072478e+00,2.521807378142023026e+01,-7.156621235559968319e+00,-7.384193804638703007e+00,2.507061098312779990e+01
-7.156621235559968319e+00,-7.384193804638703007e+00,2.507061098312779990e+01,-7.184995535925531307e+00,-7.524532083136161731e+00,2.493827921031152783e+01
-7.184995535925531307e+00,-7.524532083136161731e+00,2.493827921031152783e+01,-7.224443575658288097e+00,-7.673394926809202765e+00,2.482221436178432583e+01
-7.224443575658288097e+00,-7.673394926809202765e+00,2.482221436178432583e+01,-7.274681605028598952e+00,-7.829921523462657795e+00,2.472350025050038980e+01
-7.274681605028598952e+00,-7.829921523462657795e+00,2.472350025050038980e+01,-7.335367860250991079e+00,-7.993185108013673101e+00,2.464316356727596258e+01
-7.335367860250991079e+00,-7.993185108013673101e+00,2.464316356727596258e+01,-7.406101250460872087e+00,-8.162181438355998964e+00,2.458216632961526926e+01
-7.406101250460872087e+00,-8.162181438355998964e+00,2.458216632961526926e+01,-7.486419081669657416e+00,-8.335817536420485396e+00,2.454139564723839229e+01
-7.486419081669657416e+00,-8.335817536420485396e+00,2.454139564723839229e+01,-7.575793960671334482e+00,-8.512901243015269515e+00,2.452165068110754831e+01
-7.575793960671334482e+00,-8.512901243015269515e+00,2.452165068110754831e+01,-7.673630063286376313e+00,-8.692132194009822399e+00,2.452362673564472928e+01
-7.673630063286376313e+00,-8.692132194009822399e+00,2.452362673564472928e+01,-7.779258994582122000e+00,-8.872094887085740567e+00,2.454789650927994060e+01
-7.779258994582122000e+00,-8.872094887085740567e+00,2.454789650927994060e+01,-7.891935513611428199e+00,-9.051254566685313918e+00,2.459488864071528269e+01
-7.891935513611428199e+00,-9.051254566685313918e+00,2.459488864071528269e+01,-8.010833440926280247e+00,-9.227956701934093786e+00,2.466486383042683173e+01
-8.010833440926280247e+00,-9.227956701934093786e+00,2.466486383042683173e+01,-8.135042112029079675e+00,-9.400430858110860655e+00,2.475788899016841071e+01
-8.135042112029079675e+00,-9.400430858110860655e+00,2.475788899016841071e+01,-8.263563781502995198e+00,-9.566799754767419728e+00,2.487381007607179484e+01
-8.263563781502995198e+00,-9.566799754767419728e+00,2.487381007607179484e+01,-8.395312417333427035e+00,-9.725094249667792567e+00,2.501222448816774957e+01
-8.395312417333427035e+00,-9.725094249667792567e+00,2.501222448816774957e+01,-8.529114348466309892e+00,-9.873274873832542653e+00,2.517245416100169564e+01
-8.529114348466309892e+00,-9.873274873832542653e+00,2.517245416100169564e+01,-8.663711235697450164e+00,-1.000926035681879078e+01,2.535352071138324703e+01
-8.663711235697450164e+00,-1.000926035681879078e+01,2.535352071138324703e+01,-8.797765820763162381e+00,-1.013096331374737957e+01,2.555412422943404138e+01
-8.797765820763162381e+00,-1.013096331374737957e+01,2.555412422943404138e+01,-8.929870865140966174e+00,-1.023633291281474733e+01,2.577262747190728120e+01
-8.929870865140966174e+00,-1.023633291281474733e+01,2.577262747190728120e+01,-9.058561613282419600e+00,-1.032340390849074652e+01,2.600704731211177290e+01
-9.058561613282419600e+00,-1.032340390849074652e+01,2.600704731211177290e+01,-9.182332000913257630e+00,-1.039035092621284484e+01,2.625505528689030399e+01
-9.182332000913257630e+00,-1.039035092621284484e+01,2.625505528689030399e+01,-9.299654676146186461e+00,-1.043554634634886469e+01,2.651398892814221853e+01
-9.299654676146186461e+00,-1.043554634634886469e+01,2.651398892814221853e+01,-9.409004711311530045e+00,-1.045761959855202683e+01,2.678087525116284695e+01
-9.409004711311530045e+00,-1.045761959855202683e+01,2.678087525116284695e+01,-9.508886662682693114e+00,-1.045551519391339212e+01,2.705246728341857576e+01
-9.508886662682693114e+00,-1.045551519391339212e+01,2.705246728341857576e+01,-9.597864394465371873e+00,-1.042854645091736465e+01,2.732529386134753935e+01
-9.597864394465371873e+00,-1.042854645091736465e+01,2.732529386134753935e+01,-9.674592838104432602e+00,-1.037644167323805355e+01,2.759572212677588965e+01
-9.674592838104432602e+00,-1.037644167323805355e+01,2.759572212677588965e+01,-9.737850627802158598e+00,-1.029937956745795091e+01,2.786003126909446692e+01
-9.737850627802158598e+00,-1.029937956745795091e+01,2.786003126909446692e+01,-9.786572360423697603e+00,-1.019801098544326656e+01,2.811449515649298192e+01
-9.786572360423697603e+00,-1.019801098544326656e+01,2.811449515649298192e+01,-9.819879095380420253e+00,-1.007346465285361425e+01,2.835547066720019060e+01
-9.819879095380420253e+00,-1.007346465285361425e+01,2.835547066720019060e+01,-9.837105657933918224e+00,-9.927335383520240697e+00,2.857948786394714702e+01
-9.837105657933918224e+00,-9.927335383520240697e+00,2.857948786394714702e+01,-9.837823352569303736e+00,-9.761654325692287415e+00,2.878333773944113361e+01
-9.837823352569303736e+00,-9.761654325692287415e+00,2.878333773944113361e+01,-9.821856838444213977e+00,-9.578841954595107566e+00,2.896415316499524550e+01
-9.821856838444213977e+00,-9.578841954595107566e+00,2.896415316499524550e+01,-9.789294163171327057e+00,-9.381645706728519940e+00,2.911947893353576333e+01
-9.789294163171327057e+00,-9.381645706728519940e+00,2.911947893353576333e+01,-9.740489280339582834e+00,-9.173065225017888125e+00,2.924732739609335042e+01
-9.740489280339582834e+00,-9.173065225017888125e+00,2.924732739609335042e+01,-9.676056766328120062e+00,-8.956269036912701154e+00,2.934621709868592632e+01
-9.676056766328120062e+00,-8.956269036912701154e+00,2.934621709868592632e+01,-9.596858871699604165e+00,-8.734507029506433540e+00,2.941519294734658985e+01
-9.596858871699604165e+00,-8.734507029506433540e+00,2.941519294734658985e+01,-9.503985456438709178e+00,-8.511023263019447782e+00,2.945382764964291766e+01
-9.503985456438709178e+00,-8.511023263019447782e+00,2.945382764964291766e+01,-9.398727731548026654e+00,-8.288973467044877808e+00,2.946220537776989801e+01
-9.398727731548026654e+00,-8.288973467044877808e+00,2.946220537776989801e+01,-9.282547031653232139e+00,-8.071351027808228551e+00,2.944088965488007403e+01
-9.282547031653232139e+00,-8.071351027808228551e+00,2.944088965488007403e+01,-9.157040052046710343e+00,-7.860924471928409041e+00,2.939087828952817105e+01
-9.157040052046710343e+00,-7.860924471928409041e+00,2.939087828952817105e+01,-9.023902087113672366e+00,-7.660188480501141761e+00,2.931354871393816808e+01
-9.023902087113672366e+00,-7.660188480501141761e+00,2.931354871393816808e+01,-8.884889804464146223e+00,-7.471329434227924615e+00,2.921059730021751477e+01
-8.884889804464146223e+00,-7.471329434227924615e+00,2.921059730021751477e+01,-8.741784989624189706e+00,-7.296205497808261775e+00,2.908397615183620033e+01
-8.741784989624189706e+00,-7.296205497808261775e+00,2.908397615183620033e+01,-8.596360517148621483e+00,-7.136340384040168239e+00,2.893583054288011525e+01
-8.596360517148621483e+00,-7.136340384040168239e+00,2.893583054288011525e+01,-8.450349567985533383e+00,-6.992929253354307484e+00,2.876843967144663594e+01
-8.450349567985533383e+00,-6.992929253354307484e+00,2.876843967144663594e+01,-8.305418844356605490e+00,-6.866854732473094636e+00,2.858416278055439363e+01
-8.305418844356605490e+00,-6.866854732473094636e+00,2.858416278055439363e+01,-8.163146255978041665e+00,-6.758710779201954288e+00,2.838539205180923375e+01
-8.163146255978041665e+00,-6.758710779201954288e+00,2.838539205180923375e+01,-8.025003285690182508e+00,-6.668832059806613977e+00,2.817451305474040879e+01
-8.025003285690182508e+00,-6.668832059806613977e+00,2.817451305474040879e+01,-7.892342004477770345e+00,-6.597326606812851324e+00,2.795387298355921857e+01
-7.892342004477770345e+00,-6.597326606812851324e+00,2.795387298355921857e+01,-7.766386506230831266e+00,-6.544109746457273502e+00,2.772575646129444848e+01
-7.766386506230831266e+00,-6.544109746457273502e+00,2.772575646129444848e+01,-7.648228377077271212e+00,-6.508937583191400478e+00,2.749236835088290576e+01
-7.648228377077271212e+00,-6.508937583191400478e+00,2.749236835088290576e+01,-7.538825703861770755e+00,-6.491438663978793322e+00,2.725582278254994861e+01
-7.538825703861770755e+00,-6.491438663978793322e+00,2.725582278254994861e+01,-7.439005058929948788e+00,-6.491142784760105755e+00,2.701813747573692126e+01
-7.439005058929948788e+00,-6.491142784760105755e+00,2.701813747573692126e+01,-7.349465868874922592e+00,-6.507506220747294456e+00,2.678123238505769876e+01
-7.349465868874922592e+00,-6.507506220747294456e+00,2.678123238505769876e+01,-7.270786576918238708e+00,-6.539932944834280448e+00,2.654693171389795481e+01
-7.270786576918238708e+00,-6.539932944834280448e+00,2.654693171389795481e+01,-7.203432035160465929e+00,-6.587791635576613736e+00,2.631696839700661883e+01
-7.203432035160465929e+00,-6.587791635576613736e+00,2.631696839700661883e+01,-7.147761607215501911e+00,-6.650428465252802290e+00,2.609299023737364465e+01
-7.147761607215501911e+00,-6.650428465252802290e+00,2.609299023737364465e+01,-7.104037517537850732e+00,-6.727175801441027225e+00,2.587656697839164721e+01
-7.104037517537850732e+00,-6.727175801441027225e+00,2.587656697839164721e+01,-7.072433045803621532e+00,-6.817357057411609134e+00,2.566919768866772600e+01
-7.072433045803621532e+00,-6.817357057411609134e+00,2.566919768866772600e+01,-7.053040228835921077e+00,-6.920287994361214778e+00,2.547231792610643808e+01
-7.053040228835921077e+00,-6.920287994361214778e+00,2.547231792610643808e+01,-7.045876795697139094e+00,-7.035274819820752867e+00,2.528730622523411853e+01
-7.045876795697139094e+00,-7.035274819820752867e+00,2.528730622523411853e+01,-7.050892121663586032e+00,-7.161609449239494829e+00,2.511548951491151627e+01
-7.050892121663586032e+00,-7.161609449239494829e+00,2.511548951491151627e+01,-7.067972042727919124e+00,-7.298562309129574821e+00,2.495814712235009836e+01
