-5.000000000000000000e+00,-5.000000000000000000e+00,-9.423956662096914627e+00,-4.423956662096913739e+00
-9.423956662096914627e+00,-4.423956662096913739e+00,-1.331311853398942979e+01,-4.172904045896422609e+00
-1.331311853398942979e+01,-4.172904045896422609e+00,-1.489103749433598622e+01,-3.359524090262016038e+00
-1.489103749433598622e+01,-3.359524090262016038e+00,-1.714522539342678087e+01,-3.110152374994317626e+00
-1.714522539342678087e+01,-3.110152374994317626e+00,-1.980727038273540330e+01,-3.028865473372296613e+00
-1.980727038273540330e+01,-3.028865473372296613e+00,-1.981213021824009957e+01,-2.566444044733453556e+00
-1.981213021824009957e+01,-2.566444044733453556e+00,-2.115109560579056591e+01,-2.407437655462681736e+00
-2.115109560579056591e+01,-2.407437655462681736e+00,-2.041799692093429996e+01,-2.049978846474890481e+00
-2.041799692093429996e+01,-2.049978846474890481e+00,-1.966094421402472037e+01,-1.768151234877699540e+00
-1.966094421402472037e+01,-1.768151234877699540e+00,-1.973166213634481991e+01,-1.615497385955207976e+00
-1.973166213634481991e+01,-1.615497385955207976e+00,-1.962391386684885219e+01,-1.474409482031887375e+00
-1.962391386684885219e+01,-1.474409482031887375e+00,-1.915111610087847893e+01,-1.328109368333072027e+00
-1.915111610087847893e+01,-1.328109368333072027e+00,-1.855839725973141796e+01,-1.194901991461079449e+00
-1.855839725973141796e+01,-1.194901991461079449e+00,-1.748220280974535257e+01,-1.048675050486294058e+00
-1.748220280974535257e+01,-1.048675050486294058e+00,-1.724749380743882909e+01,-9.716908825869504662e-01
-1.724749380743882909e+01,-9.716908825869504662e-01,-1.683210453701749998e+01,-8.935454341442238269e-01
-1.683210453701749998e+01,-8.935454341442238269e-01,-1.572623526005406447e+01,-7.874049404144001230e-01
-1.572623526005406447e+01,-7.874049404144001230e-01,-1.528827473447329766e+01,-7.260514883146080845e-01
-1.528827473447329766e+01,-7.260514883146080845e-01,-1.431873689612145739e+01,-6.455266955843608212e-01
-1.431873689612145739e+01,-6.455266955843608212e-01,-1.350708035365518889e+01,-5.798330043500077302e-01
-1.350708035365518889e+01,-5.798330043500077302e-01,-1.201630326314562147e+01,-4.909456918661532221e-01
-1.201630326314562147e+01,-4.909456918661532221e-01,-1.092454591622985483e+01,-4.262817747381126288e-01
-1.092454591622985483e+01,-4.262817747381126288e-01,-1.059058058733218743e+01,-3.966165156909692846e-01
-1.059058058733218743e+01,-3.966165156909692846e-01,-1.062388932397985464e+01,-3.830106643158392443e-01
-1.062388932397985464e+01,-3.830106643158392443e-01,-1.002722766129682697e+01,-3.476916829773631368e-01
-1.002722766129682697e+01,-3.476916829773631368e-01,-9.407510293489350417e+00,-3.141470091795197095e-01
-9.407510293489350417e+00,-3.141470091795197095e-01,-8.024311522332661539e+00,-2.574671774492137133e-01
-8.024311522332661539e+00,-2.574671774492137133e-01,-7.745467334188692377e+00,-2.402591499257421825e-01
-7.745467334188692377e+00,-2.402591499257421825e-01,-7.393325901986975701e+00,-2.218832851603959599e-01
-7.393325901986975701e+00,-2.218832851603959599e-01,-6.001835375137481776e+00,-1.734638476371160587e-01
-6.001835375137481776e+00,-1.734638476371160587e-01,-5.336481226914975728e+00,-1.492204974059825329e-01
-5.336481226914975728e+00,-1.492204974059825329e-01,-4.999212068278386489e+00,-1.356171086989440555e-01
-4.999212068278386489e+00,-1.356171086989440555e-01,-4.615486933295256833e+00,-1.215285498317783680e-01
-4.615486933295256833e+00,-1.215285498317783680e-01,-4.384534280974127896e+00,-1.122475075582990561e-01
-4.384534280974127896e+00,-1.122475075582990561e-01,-4.373012545382806593e+00,-1.090789181105651928e-01
-4.373012545382806593e+00,-1.090789181105651928e-01,-4.152437828233585648e+00,-1.008561514223427907e-01
-4.152437828233585648e+00,-1.008561514223427907e-01,-3.780456292228717263e+00,-8.937167137134692518e-02
