-1.000000000000000000e+01,-1.000000000000000000e+01,-1.094564934765047326e+01,-8.938245333391057201e+00
-1.094564934765047326e+01,-8.938245333391057201e+00,-1.179115842512262979e+01,-7.982830768525346343e+00
-1.179115842512262979e+01,-7.982830768525346343e+00,-1.254349002874362107e+01,-7.067742424934499113e+00
-1.254349002874362107e+01,-7.067742424934499113e+00,-1.320541647237240568e+01,-6.175335654636641358e+00
-1.320541647237240568e+01,-6.175335654636641358e+00,-1.377983720894693320e+01,-5.321648597504701428e+00
-1.377983720894693320e+01,-5.321648597504701428e+00,-1.427186337887332179e+01,-4.531174660792083309e+00
-1.427186337887332179e+01,-4.531174660792083309e+00,-1.468876214011308434e+01,-3.820992439795650064e+00
-1.468876214011308434e+01,-3.820992439795650064e+00,-1.503893742772362430e+01,-3.196811033847227534e+00
-1.503893742772362430e+01,-3.196811033847227534e+00,-1.533088901420274119e+01,-2.655478268532562858e+00
-1.533088901420274119e+01,-2.655478268532562858e+00,-1.557252506448852536e+01,-2.188935628077403717e+00
-1.557252506448852536e+01,-2.188935628077403717e+00,-1.577083782963371483e+01,-1.787336722961454960e+00
-1.577083782963371483e+01,-1.787336722961454960e+00,-1.593182753359368320e+01,-1.440905559791691770e+00
-1.593182753359368320e+01,-1.440905559791691770e+00,-1.606056002017940543e+01,-1.140818939001679411e+00
-1.606056002017940543e+01,-1.140818939001679411e+00,-1.616128012336431752e+01,-8.794966075892820534e-01
-1.616128012336431752e+01,-8.794966075892820534e-01,-1.623753691169155644e+01,-6.505866124518940863e-01
-1.623753691169155644e+01,-6.505866124518940863e-01,-1.629229987578282746e+01,-4.488201534410715676e-01
-1.629229987578282746e+01,-4.488201534410715676e-01,-1.632805818312264989e+01,-2.698287320993117411e-01
-1.632805818312264989e+01,-2.698287320993117411e-01,-1.634690172258599716e+01,-1.099674360601304579e-01
-1.634690172258599716e+01,-1.099674360601304579e-01,-1.635058557724071449e+01,3.383823498617052894e-02
-1.635058557724071449e+01,3.383823498617052894e-02,-1.634058056867974784e+01,1.642176699214993318e-01
-1.634058056867974784e+01,1.642176699214993318e-01,-1.631811261565057336e+01,2.834540555618043634e-01
-1.631811261565057336e+01,2.834540555618043634e-01,-1.628419337452302784e+01,3.935604947650491736e-01
-1.628419337452302784e+01,3.935604947650491736e-01,-1.623964424180062949e+01,4.963372868928088710e-01
-1.623964424180062949e+01,4.963372868928088710e-01,-1.618511542057684238e+01,5.934139040960608735e-01
-1.618511542057684238e+01,5.934139040960608735e-01,-1.612110143384686012e+01,6.862784843187164086e-01
-1.612110143384686012e+01,6.862784843187164086e-01,-1.604795422468754396e+01,7.762968758710413475e-01
-1.604795422468754396e+01,7.762968758710413475e-01,-1.596589481858529602e+01,8.647225003824965395e-01
-1.596589481858529602e+01,8.647225003824965395e-01,-1.587502443274069108e+01,9.526975873582942400e-01
-1.587502443274069108e+01,9.526975873582942400e-01,-1.577533589447114437e+01,1.041245696231261286e+00
-1.577533589447114437e+01,1.041245696231261286e+00,-1.566672626679351943e+01,1.131254913262996098e+00
-1.000000000000000000e+01,-8.571428571428571175e+00,-1.080958574707716124e+01,-7.643070148651933238e+00
-1.080958574707716124e+01,-7.643070148651933238e+00,-1.153199885066030639e+01,-6.816876671093622164e+00
-1.153199885066030639e+01,-6.816876671093622164e+00,-1.217450225880439163e+01,-6.038182440711227450e+00
-1.217450225880439163e+01,-6.038182440711227450e+00,-1.274036580274445285e+01,-5.282420816576384404e+00
-1.274036580274445285e+01,-5.282420816576384404e+00,-1.323175383820322359e+01,-4.550138454083020534e+00
-1.323175383820322359e+01,-4.550138454083020534e+00,-1.365158888150113548e+01,-3.853724354579660893e+00
-1.365158888150113548e+01,-3.853724354579660893e+00,-1.400413667195377698e+01,-3.206255177712761473e+00
-1.400413667195377698e+01,-3.206255177712761473e+00,-1.429475416167724688e+01,-2.616007570250836523e+00
-1.429475416167724688e+01,-2.616007570250836523e+00,-1.452933488263545314e+01,-2.085525565145124105e+00
-1.452933488263545314e+01,-2.085525565145124105e+00,-1.471378923550364703e+01,-1.612887486023334427e+00
-1.471378923550364703e+01,-1.612887486023334427e+00,-1.485368566453393591e+01,-1.193453584628522357e+00
-1.485368566453393591e+01,-1.193453584628522357e+00,-1.495405494053961171e+01,-8.213112518657647021e-01
-1.495405494053961171e+01,-8.213112518657647021e-01,-1.501931487320029035e+01,-4.902370007011225272e-01
